class_name,source_folder,original_filename,original_path,augmentation_type,output_filename,output_path,parameters_json,original_height,original_width,output_height,output_width
python,python_pdfs_png,Denali.png,python_pdfs_png/Denali.png,random_crop,Denali__random_crop.png,augmented_images/python/random_crop/Denali__random_crop.png,"{""top_crop_pct"": 0.0111, ""bottom_crop_pct"": 0.0153, ""left_crop_pct"": 0.0264, ""right_crop_pct"": 0.0111, ""cropped_size"": [54, 52]}",56,54,56,54
python,python_pdfs_png,Denali.png,python_pdfs_png/Denali.png,bit_depth_reduction,Denali__bit_depth_reduction.png,augmented_images/python/bit_depth_reduction/Denali__bit_depth_reduction.png,"{""bit_depth_original"": 8, ""bit_depth_reduced"": 4, ""levels"": 16}",56,54,56,54
python,python_pdfs_png,Diabetes.png,python_pdfs_png/Diabetes.png,gaussian_noise,Diabetes__gaussian_noise.png,augmented_images/python/gaussian_noise/Diabetes__gaussian_noise.png,"{""sigma"": 11.9602}",58,57,58,57
python,python_pdfs_png,Diabetes.png,python_pdfs_png/Diabetes.png,jpeg_compression,Diabetes__jpeg_compression.png,augmented_images/python/jpeg_compression/Diabetes__jpeg_compression.png,"{""jpeg_quality"": 50}",58,57,58,57
python,python_pdfs_png,Diabetes.png,python_pdfs_png/Diabetes.png,dpi_downsampling,Diabetes__dpi_downsampling.png,augmented_images/python/dpi_downsampling/Diabetes__dpi_downsampling.png,"{""original_dpi"": 300, ""target_dpi"": 72, ""scale_factor"": 0.24, ""intermediate_size"": [14, 14]}",58,57,58,57
python,python_pdfs_png,Diabetes.png,python_pdfs_png/Diabetes.png,random_crop,Diabetes__random_crop.png,augmented_images/python/random_crop/Diabetes__random_crop.png,"{""top_crop_pct"": 0.0195, ""bottom_crop_pct"": 0.029, ""left_crop_pct"": 0.0284, ""right_crop_pct"": 0.0147, ""cropped_size"": [55, 54]}",58,57,58,57
python,python_pdfs_png,Diabetes.png,python_pdfs_png/Diabetes.png,bit_depth_reduction,Diabetes__bit_depth_reduction.png,augmented_images/python/bit_depth_reduction/Diabetes__bit_depth_reduction.png,"{""bit_depth_original"": 8, ""bit_depth_reduced"": 4, ""levels"": 16}",58,57,58,57
python,python_pdfs_png,Earth.png,python_pdfs_png/Earth.png,gaussian_noise,Earth__gaussian_noise.png,augmented_images/python/gaussian_noise/Earth__gaussian_noise.png,"{""sigma"": 15.2526}",64,62,64,62
python,python_pdfs_png,Earth.png,python_pdfs_png/Earth.png,jpeg_compression,Earth__jpeg_compression.png,augmented_images/python/jpeg_compression/Earth__jpeg_compression.png,"{""jpeg_quality"": 44}",64,62,64,62
python,python_pdfs_png,Earth.png,python_pdfs_png/Earth.png,dpi_downsampling,Earth__dpi_downsampling.png,augmented_images/python/dpi_downsampling/Earth__dpi_downsampling.png,"{""original_dpi"": 300, ""target_dpi"": 72, ""scale_factor"": 0.24, ""intermediate_size"": [15, 15]}",64,62,64,62
python,python_pdfs_png,Earth.png,python_pdfs_png/Earth.png,random_crop,Earth__random_crop.png,augmented_images/python/random_crop/Earth__random_crop.png,"{""top_crop_pct"": 0.0153, ""bottom_crop_pct"": 0.0206, ""left_crop_pct"": 0.0187, ""right_crop_pct"": 0.0158, ""cropped_size"": [62, 60]}",64,62,64,62
python,python_pdfs_png,Earth.png,python_pdfs_png/Earth.png,bit_depth_reduction,Earth__bit_depth_reduction.png,augmented_images/python/bit_depth_reduction/Earth__bit_depth_reduction.png,"{""bit_depth_original"": 8, ""bit_depth_reduced"": 4, ""levels"": 16}",64,62,64,62
python,python_pdfs_png,Economics.png,python_pdfs_png/Economics.png,gaussian_noise,Economics__gaussian_noise.png,augmented_images/python/gaussian_noise/Economics__gaussian_noise.png,"{""sigma"": 16.9596}",51,50,51,50
python,python_pdfs_png,Economics.png,python_pdfs_png/Economics.png,jpeg_compression,Economics__jpeg_compression.png,augmented_images/python/jpeg_compression/Economics__jpeg_compression.png,"{""jpeg_quality"": 44}",51,50,51,50
python,python_pdfs_png,Economics.png,python_pdfs_png/Economics.png,dpi_downsampling,Economics__dpi_downsampling.png,augmented_images/python/dpi_downsampling/Economics__dpi_downsampling.png,"{""original_dpi"": 300, ""target_dpi"": 72, ""scale_factor"": 0.24, ""intermediate_size"": [12, 12]}",51,50,51,50
python,python_pdfs_png,Economics.png,python_pdfs_png/Economics.png,random_crop,Economics__random_crop.png,augmented_images/python/random_crop/Economics__random_crop.png,"{""top_crop_pct"": 0.0292, ""bottom_crop_pct"": 0.0237, ""left_crop_pct"": 0.0108, ""right_crop_pct"": 0.0284, ""cropped_size"": [49, 48]}",51,50,51,50
python,python_pdfs_png,Economics.png,python_pdfs_png/Economics.png,bit_depth_reduction,Economics__bit_depth_reduction.png,augmented_images/python/bit_depth_reduction/Economics__bit_depth_reduction.png,"{""bit_depth_original"": 8, ""bit_depth_reduced"": 4, ""levels"": 16}",51,50,51,50
python,python_pdfs_png,Education.png,python_pdfs_png/Education.png,gaussian_noise,Education__gaussian_noise.png,augmented_images/python/gaussian_noise/Education__gaussian_noise.png,"{""sigma"": 14.5614}",61,59,61,59
python,python_pdfs_png,Education.png,python_pdfs_png/Education.png,jpeg_compression,Education__jpeg_compression.png,augmented_images/python/jpeg_compression/Education__jpeg_compression.png,"{""jpeg_quality"": 74}",61,59,61,59
python,python_pdfs_png,Education.png,python_pdfs_png/Education.png,dpi_downsampling,Education__dpi_downsampling.png,augmented_images/python/dpi_downsampling/Education__dpi_downsampling.png,"{""original_dpi"": 300, ""target_dpi"": 72, ""scale_factor"": 0.24, ""intermediate_size"": [15, 14]}",61,59,61,59
python,python_pdfs_png,Education.png,python_pdfs_png/Education.png,random_crop,Education__random_crop.png,augmented_images/python/random_crop/Education__random_crop.png,"{""top_crop_pct"": 0.0222, ""bottom_crop_pct"": 0.023, ""left_crop_pct"": 0.0155, ""right_crop_pct"": 0.0154, ""cropped_size"": [59, 57]}",61,59,61,59
python,python_pdfs_png,Education.png,python_pdfs_png/Education.png,bit_depth_reduction,Education__bit_depth_reduction.png,augmented_images/python/bit_depth_reduction/Education__bit_depth_reduction.png,"{""bit_depth_original"": 8, ""bit_depth_reduced"": 4, ""levels"": 16}",61,59,61,59
python,python_pdfs_png,Egyptian_mythology.png,python_pdfs_png/Egyptian_mythology.png,gaussian_noise,Egyptian_mythology__gaussian_noise.png,augmented_images/python/gaussian_noise/Egyptian_mythology__gaussian_noise.png,"{""sigma"": 17.0347}",57,55,57,55
python,python_pdfs_png,Egyptian_mythology.png,python_pdfs_png/Egyptian_mythology.png,jpeg_compression,Egyptian_mythology__jpeg_compression.png,augmented_images/python/jpeg_compression/Egyptian_mythology__jpeg_compression.png,"{""jpeg_quality"": 36}",57,55,57,55
python,python_pdfs_png,Egyptian_mythology.png,python_pdfs_png/Egyptian_mythology.png,dpi_downsampling,Egyptian_mythology__dpi_downsampling.png,augmented_images/python/dpi_downsampling/Egyptian_mythology__dpi_downsampling.png,"{""original_dpi"": 300, ""target_dpi"": 72, ""scale_factor"": 0.24, ""intermediate_size"": [14, 13]}",57,55,57,55
python,python_pdfs_png,Egyptian_mythology.png,python_pdfs_png/Egyptian_mythology.png,random_crop,Egyptian_mythology__random_crop.png,augmented_images/python/random_crop/Egyptian_mythology__random_crop.png,"{""top_crop_pct"": 0.0192, ""bottom_crop_pct"": 0.0235, ""left_crop_pct"": 0.0148, ""right_crop_pct"": 0.0234, ""cropped_size"": [55, 53]}",57,55,57,55
python,python_pdfs_png,Egyptian_mythology.png,python_pdfs_png/Egyptian_mythology.png,bit_depth_reduction,Egyptian_mythology__bit_depth_reduction.png,augmented_images/python/bit_depth_reduction/Egyptian_mythology__bit_depth_reduction.png,"{""bit_depth_original"": 8, ""bit_depth_reduced"": 4, ""levels"": 16}",57,55,57,55
python,python_pdfs_png,Epistemology.png,python_pdfs_png/Epistemology.png,gaussian_noise,Epistemology__gaussian_noise.png,augmented_images/python/gaussian_noise/Epistemology__gaussian_noise.png,"{""sigma"": 16.5575}",55,54,55,54
python,python_pdfs_png,Epistemology.png,python_pdfs_png/Epistemology.png,jpeg_compression,Epistemology__jpeg_compression.png,augmented_images/python/jpeg_compression/Epistemology__jpeg_compression.png,"{""jpeg_quality"": 53}",55,54,55,54
python,python_pdfs_png,Epistemology.png,python_pdfs_png/Epistemology.png,dpi_downsampling,Epistemology__dpi_downsampling.png,augmented_images/python/dpi_downsampling/Epistemology__dpi_downsampling.png,"{""original_dpi"": 300, ""target_dpi"": 72, ""scale_factor"": 0.24, ""intermediate_size"": [13, 13]}",55,54,55,54
python,python_pdfs_png,Epistemology.png,python_pdfs_png/Epistemology.png,random_crop,Epistemology__random_crop.png,augmented_images/python/random_crop/Epistemology__random_crop.png,"{""top_crop_pct"": 0.0236, ""bottom_crop_pct"": 0.0299, ""left_crop_pct"": 0.0163, ""right_crop_pct"": 0.0102, ""cropped_size"": [52, 52]}",55,54,55,54
python,python_pdfs_png,Epistemology.png,python_pdfs_png/Epistemology.png,bit_depth_reduction,Epistemology__bit_depth_reduction.png,augmented_images/python/bit_depth_reduction/Epistemology__bit_depth_reduction.png,"{""bit_depth_original"": 8, ""bit_depth_reduced"": 4, ""levels"": 16}",55,54,55,54
python,python_pdfs_png,Ernest_Hemingway.png,python_pdfs_png/Ernest_Hemingway.png,gaussian_noise,Ernest_Hemingway__gaussian_noise.png,augmented_images/python/gaussian_noise/Ernest_Hemingway__gaussian_noise.png,"{""sigma"": 5.1271}",55,54,55,54
python,python_pdfs_png,Ernest_Hemingway.png,python_pdfs_png/Ernest_Hemingway.png,jpeg_compression,Ernest_Hemingway__jpeg_compression.png,augmented_images/python/jpeg_compression/Ernest_Hemingway__jpeg_compression.png,"{""jpeg_quality"": 24}",55,54,55,54
python,python_pdfs_png,Ernest_Hemingway.png,python_pdfs_png/Ernest_Hemingway.png,dpi_downsampling,Ernest_Hemingway__dpi_downsampling.png,augmented_images/python/dpi_downsampling/Ernest_Hemingway__dpi_downsampling.png,"{""original_dpi"": 300, ""target_dpi"": 150, ""scale_factor"": 0.5, ""intermediate_size"": [28, 27]}",55,54,55,54
python,python_pdfs_png,Ernest_Hemingway.png,python_pdfs_png/Ernest_Hemingway.png,random_crop,Ernest_Hemingway__random_crop.png,augmented_images/python/random_crop/Ernest_Hemingway__random_crop.png,"{""top_crop_pct"": 0.0182, ""bottom_crop_pct"": 0.0205, ""left_crop_pct"": 0.0237, ""right_crop_pct"": 0.017, ""cropped_size"": [53, 52]}",55,54,55,54
python,python_pdfs_png,Ernest_Hemingway.png,python_pdfs_png/Ernest_Hemingway.png,bit_depth_reduction,Ernest_Hemingway__bit_depth_reduction.png,augmented_images/python/bit_depth_reduction/Ernest_Hemingway__bit_depth_reduction.png,"{""bit_depth_original"": 8, ""bit_depth_reduced"": 4, ""levels"": 16}",55,54,55,54
python,python_pdfs_png,Ethics.png,python_pdfs_png/Ethics.png,gaussian_noise,Ethics__gaussian_noise.png,augmented_images/python/gaussian_noise/Ethics__gaussian_noise.png,"{""sigma"": 15.8788}",56,54,56,54
python,python_pdfs_png,Ethics.png,python_pdfs_png/Ethics.png,jpeg_compression,Ethics__jpeg_compression.png,augmented_images/python/jpeg_compression/Ethics__jpeg_compression.png,"{""jpeg_quality"": 36}",56,54,56,54
python,python_pdfs_png,Ethics.png,python_pdfs_png/Ethics.png,dpi_downsampling,Ethics__dpi_downsampling.png,augmented_images/python/dpi_downsampling/Ethics__dpi_downsampling.png,"{""original_dpi"": 300, ""target_dpi"": 150, ""scale_factor"": 0.5, ""intermediate_size"": [28, 27]}",56,54,56,54
python,python_pdfs_png,Ethics.png,python_pdfs_png/Ethics.png,random_crop,Ethics__random_crop.png,augmented_images/python/random_crop/Ethics__random_crop.png,"{""top_crop_pct"": 0.0107, ""bottom_crop_pct"": 0.0224, ""left_crop_pct"": 0.0111, ""right_crop_pct"": 0.0219, ""cropped_size"": [54, 52]}",56,54,56,54
python,python_pdfs_png,Ethics.png,python_pdfs_png/Ethics.png,bit_depth_reduction,Ethics__bit_depth_reduction.png,augmented_images/python/bit_depth_reduction/Ethics__bit_depth_reduction.png,"{""bit_depth_original"": 8, ""bit_depth_reduced"": 4, ""levels"": 16}",56,54,56,54
python,python_pdfs_png,Food.png,python_pdfs_png/Food.png,gaussian_noise,Food__gaussian_noise.png,augmented_images/python/gaussian_noise/Food__gaussian_noise.png,"{""sigma"": 18.4095}",53,52,53,52
python,python_pdfs_png,Food.png,python_pdfs_png/Food.png,jpeg_compression,Food__jpeg_compression.png,augmented_images/python/jpeg_compression/Food__jpeg_compression.png,"{""jpeg_quality"": 33}",53,52,53,52
python,python_pdfs_png,Food.png,python_pdfs_png/Food.png,dpi_downsampling,Food__dpi_downsampling.png,augmented_images/python/dpi_downsampling/Food__dpi_downsampling.png,"{""original_dpi"": 300, ""target_dpi"": 150, ""scale_factor"": 0.5, ""intermediate_size"": [26, 26]}",53,52,53,52
python,python_pdfs_png,Food.png,python_pdfs_png/Food.png,random_crop,Food__random_crop.png,augmented_images/python/random_crop/Food__random_crop.png,"{""top_crop_pct"": 0.0242, ""bottom_crop_pct"": 0.0124, ""left_crop_pct"": 0.0271, ""right_crop_pct"": 0.0126, ""cropped_size"": [51, 50]}",53,52,53,52
python,python_pdfs_png,Food.png,python_pdfs_png/Food.png,bit_depth_reduction,Food__bit_depth_reduction.png,augmented_images/python/bit_depth_reduction/Food__bit_depth_reduction.png,"{""bit_depth_original"": 8, ""bit_depth_reduced"": 4, ""levels"": 16}",53,52,53,52
python,python_pdfs_png,Franklin_D._Roosevelt.png,python_pdfs_png/Franklin_D._Roosevelt.png,gaussian_noise,Franklin_D._Roosevelt__gaussian_noise.png,augmented_images/python/gaussian_noise/Franklin_D._Roosevelt__gaussian_noise.png,"{""sigma"": 14.8459}",63,61,63,61
python,python_pdfs_png,Franklin_D._Roosevelt.png,python_pdfs_png/Franklin_D._Roosevelt.png,jpeg_compression,Franklin_D._Roosevelt__jpeg_compression.png,augmented_images/python/jpeg_compression/Franklin_D._Roosevelt__jpeg_compression.png,"{""jpeg_quality"": 77}",63,61,63,61
python,python_pdfs_png,Franklin_D._Roosevelt.png,python_pdfs_png/Franklin_D._Roosevelt.png,dpi_downsampling,Franklin_D._Roosevelt__dpi_downsampling.png,augmented_images/python/dpi_downsampling/Franklin_D._Roosevelt__dpi_downsampling.png,"{""original_dpi"": 300, ""target_dpi"": 150, ""scale_factor"": 0.5, ""intermediate_size"": [32, 30]}",63,61,63,61
python,python_pdfs_png,Franklin_D._Roosevelt.png,python_pdfs_png/Franklin_D._Roosevelt.png,random_crop,Franklin_D._Roosevelt__random_crop.png,augmented_images/python/random_crop/Franklin_D._Roosevelt__random_crop.png,"{""top_crop_pct"": 0.0279, ""bottom_crop_pct"": 0.0239, ""left_crop_pct"": 0.0151, ""right_crop_pct"": 0.0193, ""cropped_size"": [59, 59]}",63,61,63,61
python,python_pdfs_png,Franklin_D._Roosevelt.png,python_pdfs_png/Franklin_D._Roosevelt.png,bit_depth_reduction,Franklin_D._Roosevelt__bit_depth_reduction.png,augmented_images/python/bit_depth_reduction/Franklin_D._Roosevelt__bit_depth_reduction.png,"{""bit_depth_original"": 8, ""bit_depth_reduced"": 4, ""levels"": 16}",63,61,63,61
python,python_pdfs_png,Friedrich_Nietzsche.png,python_pdfs_png/Friedrich_Nietzsche.png,gaussian_noise,Friedrich_Nietzsche__gaussian_noise.png,augmented_images/python/gaussian_noise/Friedrich_Nietzsche__gaussian_noise.png,"{""sigma"": 19.0427}",62,60,62,60
python,python_pdfs_png,Friedrich_Nietzsche.png,python_pdfs_png/Friedrich_Nietzsche.png,jpeg_compression,Friedrich_Nietzsche__jpeg_compression.png,augmented_images/python/jpeg_compression/Friedrich_Nietzsche__jpeg_compression.png,"{""jpeg_quality"": 60}",62,60,62,60
python,python_pdfs_png,Friedrich_Nietzsche.png,python_pdfs_png/Friedrich_Nietzsche.png,dpi_downsampling,Friedrich_Nietzsche__dpi_downsampling.png,augmented_images/python/dpi_downsampling/Friedrich_Nietzsche__dpi_downsampling.png,"{""original_dpi"": 300, ""target_dpi"": 72, ""scale_factor"": 0.24, ""intermediate_size"": [15, 14]}",62,60,62,60
python,python_pdfs_png,Friedrich_Nietzsche.png,python_pdfs_png/Friedrich_Nietzsche.png,random_crop,Friedrich_Nietzsche__random_crop.png,augmented_images/python/random_crop/Friedrich_Nietzsche__random_crop.png,"{""top_crop_pct"": 0.0285, ""bottom_crop_pct"": 0.0155, ""left_crop_pct"": 0.0185, ""right_crop_pct"": 0.0281, ""cropped_size"": [59, 57]}",62,60,62,60
python,python_pdfs_png,Friedrich_Nietzsche.png,python_pdfs_png/Friedrich_Nietzsche.png,bit_depth_reduction,Friedrich_Nietzsche__bit_depth_reduction.png,augmented_images/python/bit_depth_reduction/Friedrich_Nietzsche__bit_depth_reduction.png,"{""bit_depth_original"": 8, ""bit_depth_reduced"": 4, ""levels"": 16}",62,60,62,60
python,python_pdfs_png,Galápagos_Islands.png,python_pdfs_png/Galápagos_Islands.png,gaussian_noise,Galápagos_Islands__gaussian_noise.png,augmented_images/python/gaussian_noise/Galápagos_Islands__gaussian_noise.png,"{""sigma"": 16.5482}",58,56,58,56
python,python_pdfs_png,Galápagos_Islands.png,python_pdfs_png/Galápagos_Islands.png,jpeg_compression,Galápagos_Islands__jpeg_compression.png,augmented_images/python/jpeg_compression/Galápagos_Islands__jpeg_compression.png,"{""jpeg_quality"": 40}",58,56,58,56
python,python_pdfs_png,Galápagos_Islands.png,python_pdfs_png/Galápagos_Islands.png,dpi_downsampling,Galápagos_Islands__dpi_downsampling.png,augmented_images/python/dpi_downsampling/Galápagos_Islands__dpi_downsampling.png,"{""original_dpi"": 300, ""target_dpi"": 72, ""scale_factor"": 0.24, ""intermediate_size"": [14, 13]}",58,56,58,56
python,python_pdfs_png,Galápagos_Islands.png,python_pdfs_png/Galápagos_Islands.png,random_crop,Galápagos_Islands__random_crop.png,augmented_images/python/random_crop/Galápagos_Islands__random_crop.png,"{""top_crop_pct"": 0.0132, ""bottom_crop_pct"": 0.0115, ""left_crop_pct"": 0.0255, ""right_crop_pct"": 0.0177, ""cropped_size"": [56, 54]}",58,56,58,56
python,python_pdfs_png,Galápagos_Islands.png,python_pdfs_png/Galápagos_Islands.png,bit_depth_reduction,Galápagos_Islands__bit_depth_reduction.png,augmented_images/python/bit_depth_reduction/Galápagos_Islands__bit_depth_reduction.png,"{""bit_depth_original"": 8, ""bit_depth_reduced"": 4, ""levels"": 16}",58,56,58,56
python,python_pdfs_png,Ganges.png,python_pdfs_png/Ganges.png,gaussian_noise,Ganges__gaussian_noise.png,augmented_images/python/gaussian_noise/Ganges__gaussian_noise.png,"{""sigma"": 9.9898}",58,57,58,57
python,python_pdfs_png,Ganges.png,python_pdfs_png/Ganges.png,jpeg_compression,Ganges__jpeg_compression.png,augmented_images/python/jpeg_compression/Ganges__jpeg_compression.png,"{""jpeg_quality"": 23}",58,57,58,57
python,python_pdfs_png,Ganges.png,python_pdfs_png/Ganges.png,dpi_downsampling,Ganges__dpi_downsampling.png,augmented_images/python/dpi_downsampling/Ganges__dpi_downsampling.png,"{""original_dpi"": 300, ""target_dpi"": 72, ""scale_factor"": 0.24, ""intermediate_size"": [14, 14]}",58,57,58,57
python,python_pdfs_png,Ganges.png,python_pdfs_png/Ganges.png,random_crop,Ganges__random_crop.png,augmented_images/python/random_crop/Ganges__random_crop.png,"{""top_crop_pct"": 0.0291, ""bottom_crop_pct"": 0.0153, ""left_crop_pct"": 0.0188, ""right_crop_pct"": 0.0198, ""cropped_size"": [55, 55]}",58,57,58,57
python,python_pdfs_png,Ganges.png,python_pdfs_png/Ganges.png,bit_depth_reduction,Ganges__bit_depth_reduction.png,augmented_images/python/bit_depth_reduction/Ganges__bit_depth_reduction.png,"{""bit_depth_original"": 8, ""bit_depth_reduced"": 4, ""levels"": 16}",58,57,58,57
python,python_pdfs_png,Geoffrey_Chaucer.png,python_pdfs_png/Geoffrey_Chaucer.png,gaussian_noise,Geoffrey_Chaucer__gaussian_noise.png,augmented_images/python/gaussian_noise/Geoffrey_Chaucer__gaussian_noise.png,"{""sigma"": 18.9288}",53,51,53,51
python,python_pdfs_png,Geoffrey_Chaucer.png,python_pdfs_png/Geoffrey_Chaucer.png,jpeg_compression,Geoffrey_Chaucer__jpeg_compression.png,augmented_images/python/jpeg_compression/Geoffrey_Chaucer__jpeg_compression.png,"{""jpeg_quality"": 59}",53,51,53,51
python,python_pdfs_png,Geoffrey_Chaucer.png,python_pdfs_png/Geoffrey_Chaucer.png,dpi_downsampling,Geoffrey_Chaucer__dpi_downsampling.png,augmented_images/python/dpi_downsampling/Geoffrey_Chaucer__dpi_downsampling.png,"{""original_dpi"": 300, ""target_dpi"": 72, ""scale_factor"": 0.24, ""intermediate_size"": [13, 12]}",53,51,53,51
python,python_pdfs_png,Geoffrey_Chaucer.png,python_pdfs_png/Geoffrey_Chaucer.png,random_crop,Geoffrey_Chaucer__random_crop.png,augmented_images/python/random_crop/Geoffrey_Chaucer__random_crop.png,"{""top_crop_pct"": 0.0136, ""bottom_crop_pct"": 0.0198, ""left_crop_pct"": 0.0129, ""right_crop_pct"": 0.0254, ""cropped_size"": [51, 49]}",53,51,53,51
python,python_pdfs_png,Geoffrey_Chaucer.png,python_pdfs_png/Geoffrey_Chaucer.png,bit_depth_reduction,Geoffrey_Chaucer__bit_depth_reduction.png,augmented_images/python/bit_depth_reduction/Geoffrey_Chaucer__bit_depth_reduction.png,"{""bit_depth_original"": 8, ""bit_depth_reduced"": 4, ""levels"": 16}",53,51,53,51
python,python_pdfs_png,Geothermal_energy.png,python_pdfs_png/Geothermal_energy.png,gaussian_noise,Geothermal_energy__gaussian_noise.png,augmented_images/python/gaussian_noise/Geothermal_energy__gaussian_noise.png,"{""sigma"": 8.2758}",54,53,54,53
python,python_pdfs_png,Geothermal_energy.png,python_pdfs_png/Geothermal_energy.png,jpeg_compression,Geothermal_energy__jpeg_compression.png,augmented_images/python/jpeg_compression/Geothermal_energy__jpeg_compression.png,"{""jpeg_quality"": 61}",54,53,54,53
python,python_pdfs_png,Geothermal_energy.png,python_pdfs_png/Geothermal_energy.png,dpi_downsampling,Geothermal_energy__dpi_downsampling.png,augmented_images/python/dpi_downsampling/Geothermal_energy__dpi_downsampling.png,"{""original_dpi"": 300, ""target_dpi"": 150, ""scale_factor"": 0.5, ""intermediate_size"": [27, 26]}",54,53,54,53
python,python_pdfs_png,Geothermal_energy.png,python_pdfs_png/Geothermal_energy.png,random_crop,Geothermal_energy__random_crop.png,augmented_images/python/random_crop/Geothermal_energy__random_crop.png,"{""top_crop_pct"": 0.0283, ""bottom_crop_pct"": 0.0243, ""left_crop_pct"": 0.0121, ""right_crop_pct"": 0.0115, ""cropped_size"": [51, 51]}",54,53,54,53
python,python_pdfs_png,Geothermal_energy.png,python_pdfs_png/Geothermal_energy.png,bit_depth_reduction,Geothermal_energy__bit_depth_reduction.png,augmented_images/python/bit_depth_reduction/Geothermal_energy__bit_depth_reduction.png,"{""bit_depth_original"": 8, ""bit_depth_reduced"": 4, ""levels"": 16}",54,53,54,53
python,python_pdfs_png,Grand_Canyon.png,python_pdfs_png/Grand_Canyon.png,gaussian_noise,Grand_Canyon__gaussian_noise.png,augmented_images/python/gaussian_noise/Grand_Canyon__gaussian_noise.png,"{""sigma"": 13.5702}",53,51,53,51
python,python_pdfs_png,Grand_Canyon.png,python_pdfs_png/Grand_Canyon.png,jpeg_compression,Grand_Canyon__jpeg_compression.png,augmented_images/python/jpeg_compression/Grand_Canyon__jpeg_compression.png,"{""jpeg_quality"": 36}",53,51,53,51
python,python_pdfs_png,Grand_Canyon.png,python_pdfs_png/Grand_Canyon.png,dpi_downsampling,Grand_Canyon__dpi_downsampling.png,augmented_images/python/dpi_downsampling/Grand_Canyon__dpi_downsampling.png,"{""original_dpi"": 300, ""target_dpi"": 72, ""scale_factor"": 0.24, ""intermediate_size"": [13, 12]}",53,51,53,51
python,python_pdfs_png,Grand_Canyon.png,python_pdfs_png/Grand_Canyon.png,random_crop,Grand_Canyon__random_crop.png,augmented_images/python/random_crop/Grand_Canyon__random_crop.png,"{""top_crop_pct"": 0.0104, ""bottom_crop_pct"": 0.02, ""left_crop_pct"": 0.0231, ""right_crop_pct"": 0.01, ""cropped_size"": [51, 49]}",53,51,53,51
python,python_pdfs_png,Grand_Canyon.png,python_pdfs_png/Grand_Canyon.png,bit_depth_reduction,Grand_Canyon__bit_depth_reduction.png,augmented_images/python/bit_depth_reduction/Grand_Canyon__bit_depth_reduction.png,"{""bit_depth_original"": 8, ""bit_depth_reduced"": 4, ""levels"": 16}",53,51,53,51
python,python_pdfs_png,Great_Depression.png,python_pdfs_png/Great_Depression.png,gaussian_noise,Great_Depression__gaussian_noise.png,augmented_images/python/gaussian_noise/Great_Depression__gaussian_noise.png,"{""sigma"": 5.5675}",65,64,65,64
python,python_pdfs_png,Great_Depression.png,python_pdfs_png/Great_Depression.png,jpeg_compression,Great_Depression__jpeg_compression.png,augmented_images/python/jpeg_compression/Great_Depression__jpeg_compression.png,"{""jpeg_quality"": 44}",65,64,65,64
python,python_pdfs_png,Great_Depression.png,python_pdfs_png/Great_Depression.png,dpi_downsampling,Great_Depression__dpi_downsampling.png,augmented_images/python/dpi_downsampling/Great_Depression__dpi_downsampling.png,"{""original_dpi"": 300, ""target_dpi"": 72, ""scale_factor"": 0.24, ""intermediate_size"": [16, 15]}",65,64,65,64
python,python_pdfs_png,Great_Depression.png,python_pdfs_png/Great_Depression.png,random_crop,Great_Depression__random_crop.png,augmented_images/python/random_crop/Great_Depression__random_crop.png,"{""top_crop_pct"": 0.013, ""bottom_crop_pct"": 0.0166, ""left_crop_pct"": 0.0178, ""right_crop_pct"": 0.0101, ""cropped_size"": [63, 62]}",65,64,65,64
python,python_pdfs_png,Great_Depression.png,python_pdfs_png/Great_Depression.png,bit_depth_reduction,Great_Depression__bit_depth_reduction.png,augmented_images/python/bit_depth_reduction/Great_Depression__bit_depth_reduction.png,"{""bit_depth_original"": 8, ""bit_depth_reduced"": 4, ""levels"": 16}",65,64,65,64
python,python_pdfs_png,Great_Lakes.png,python_pdfs_png/Great_Lakes.png,gaussian_noise,Great_Lakes__gaussian_noise.png,augmented_images/python/gaussian_noise/Great_Lakes__gaussian_noise.png,"{""sigma"": 15.6141}",56,55,56,55
python,python_pdfs_png,Great_Lakes.png,python_pdfs_png/Great_Lakes.png,jpeg_compression,Great_Lakes__jpeg_compression.png,augmented_images/python/jpeg_compression/Great_Lakes__jpeg_compression.png,"{""jpeg_quality"": 69}",56,55,56,55
python,python_pdfs_png,Great_Lakes.png,python_pdfs_png/Great_Lakes.png,dpi_downsampling,Great_Lakes__dpi_downsampling.png,augmented_images/python/dpi_downsampling/Great_Lakes__dpi_downsampling.png,"{""original_dpi"": 300, ""target_dpi"": 72, ""scale_factor"": 0.24, ""intermediate_size"": [13, 13]}",56,55,56,55
python,python_pdfs_png,Great_Lakes.png,python_pdfs_png/Great_Lakes.png,random_crop,Great_Lakes__random_crop.png,augmented_images/python/random_crop/Great_Lakes__random_crop.png,"{""top_crop_pct"": 0.0196, ""bottom_crop_pct"": 0.0181, ""left_crop_pct"": 0.0246, ""right_crop_pct"": 0.0262, ""cropped_size"": [54, 53]}",56,55,56,55
python,python_pdfs_png,Great_Lakes.png,python_pdfs_png/Great_Lakes.png,bit_depth_reduction,Great_Lakes__bit_depth_reduction.png,augmented_images/python/bit_depth_reduction/Great_Lakes__bit_depth_reduction.png,"{""bit_depth_original"": 8, ""bit_depth_reduced"": 4, ""levels"": 16}",56,55,56,55
